,level_0,index,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
466,665,525,1.50989313799163,2008.1042857932,0.735938052989614,111.157878593584,19.7290302226984,301.675421409532,613.857606763995,74.0280306098381,2587.12177737301,307.533074753322,90,5.94653453757279,56.2281839362291
467,666,104,3.64869266287333,2008.26931141329,0.673330905958138,119.50972347983,18.2179815949395,303.840126482864,12.0404868498002,73.3896392420657,2684.31258259535,207.345568206595,0,9.9030895116672,45.3194298073486
468,667,368,1.98873218385364,2008.30031058319,0.383588481654833,82.5586273884968,26.6470044261816,274.563206129861,342.540268058571,78.2027312131086,2407.87338574108,235.171422581334,0,8.46567245958355,50.6364386272944
469,668,67,2.00123378085961,2008.31072030206,-2.07836256592679,111.25927526507,22.7850763746836,309.579804260058,887.094294913776,72.4865459842513,2835.5711428293,141.59841601308,0,7.42170414975365,58.2385036038102
470,669,26,2.28282531370928,2008.35759183338,-1.04761605995692,149.372832370371,21.6617506765061,330.498640996826,535.371459116834,72.2449240783816,2704.44508096151,261.077071612965,90,7.0,57.0
471,670,498,2.56715116633616,2008.45578754877,1.61865527574694,79.6349891103382,20.42314089765,272.012167947354,41.3190200957728,67.9722179358194,2437.28927858689,179.85842346635,0,10.2468500433227,65.4428940493361
472,671,808,4.234473018287,2008.67288769177,1.47042765784244,133.26014836003,23.5120141723516,329.557625374229,336.055625139522,75.4601291602167,2892.63901512886,184.889666024674,90,7.96119278420178,66.7597271808461
473,672,960,0.968086542252719,2008.87406614051,1.0199464663495,81.9278250305083,23.5283441636313,320.803710590475,547.908086094811,72.8484751607342,2137.27140752918,204.086338936052,90,5.11364376907323,61.9983102205824
474,673,92,2.60776417871172,2009.03430808664,-1.48191811219219,79.3468498323662,21.874256956087,206.005127700645,550.102415744885,74.370869325078,2018.17824714546,174.349764717947,0,9.19645051770041,49.130186923699
475,674,681,2.75615321756256,2009.09647350194,0.109257476157307,106.988610225557,24.9131325683842,345.214590963653,248.251403134419,78.1345305099062,2096.05652486913,284.072918477672,90,8.10134276583542,65.497143745848
476,675,66,3.72515191986744,2009.39872044359,0.674832350194303,148.316385759674,16.8696696350116,289.23616959197,398.919837742403,69.2046420071986,1337.424692334,172.549268899625,0,5.18293533449742,79.5140703114715
477,676,983,3.74896157345573,2009.44087542053,-1.49703073688322,124.510076050075,20.1648849430769,283.765767873453,255.296268855299,69.8313018523018,2588.87540410518,224.716090850602,90,5.93133488052586,52.98694389327
478,677,753,3.35476567303528,2009.71494360989,0.54549327964717,162.20930000627,19.1119476618658,343.068538985823,201.476102702506,78.3507689383128,2110.60461921186,278.592085604861,90,3.75658609703948,61.1005324807364
479,678,93,3.46531840714799,2009.79708472036,0.973511626875667,71.4207934901581,22.011830868851,345.95274960054,463.411500519586,69.1627659821526,3051.04090860934,159.958934783878,0,9.45435021816427,38.7542098555298
480,679,29,3.27708698694618,2010.04701192391,-1.21240012635505,67.4989930617371,24.2806090209505,254.949083669843,117.535234207925,67.4787066266392,2462.60538586832,207.018581295981,90,9.0,47.0
481,680,709,2.95109153137434,2010.21156057646,-1.58998616137746,90.5786479054026,23.0434556111522,240.486797848432,1009.02593560876,77.0903225951834,2192.68259233118,147.787830597457,90,8.0321851193802,55.6316529013791
482,681,328,4.52720469544035,2010.42651277835,0.448982891005544,93.0318909261288,24.4474800623525,287.532813052513,274.459025616726,75.3395877365177,2548.8807717031,257.495722774883,0,9.39024306636135,40.2509773477677
483,682,489,1.8478168598817,2010.57235333224,-0.782734329295087,111.528182753361,23.1240347435742,230.6575079736,412.318929688156,73.3474651111049,2739.92955342787,244.250885635911,0,3.20670531376197,62.6680601339812
484,683,369,2.73656637073723,2010.7954063705,0.930877472241906,130.531950922401,22.3164699557312,302.271695586803,347.433381577152,69.0394564879338,2730.758242181,166.101173799169,0,8.779742169881,64.0565613093155
485,684,701,1.92288302929035,2010.93789623102,0.295824488306838,110.450712024934,22.1091084671421,173.973907031866,585.310794319206,72.7599590100641,2659.56559852488,143.805110790939,90,7.76898617033858,67.0453084869658
486,685,576,2.92759507356051,2010.97481595302,-1.26532690378327,79.4801570933309,21.2778036410471,244.022276384922,432.310929071915,74.8620122413261,3021.14236471006,202.334116486147,90,6.00167328549408,42.3183181231189
487,686,941,2.86456811490405,2011.16498625893,1.4674650636216,115.639182257061,18.2182915125415,341.758887817852,969.003020166608,75.5682062502866,3248.09483617068,224.963194290823,90,6.01093400368425,60.0343989374232
488,687,493,2.6694036654147,2011.4380277087,-0.216682026186295,93.0038648628524,21.9766227575868,237.295252164984,227.63802500891,74.414663433555,2600.08783335305,176.592269976963,0,5.22655243241618,57.2554962912113
489,688,348,3.32472961207801,2011.50600813221,1.39738118658509,101.010693836557,19.4255131645849,301.276019901729,262.312828228567,75.3365324964291,1865.68883267422,154.818884021121,0,7.37652041304568,64.4622078818391
490,689,431,2.28456022555702,2011.58533966032,-0.791916067374976,148.575838480403,23.763974932883,274.520034150275,428.055133798434,71.6747056542946,1975.58692242944,141.172322312549,0,4.29752639164917,72.555723071854
491,690,954,3.32689084681082,2011.60996630959,0.959494543640908,117.355194933431,20.6086086811595,322.136138206685,282.614376251381,80.3849241154917,2608.52946129773,158.343594496045,90,9.97778372060765,55.3750741621302
492,691,408,4.07245690389308,2011.65820420946,-0.522839325142626,88.9737654901851,21.376906058511,334.22649838017,263.845168361633,75.3096574326606,1837.49572655292,241.986694873213,0,8.70963756439571,66.634539607183
493,692,915,2.72173293377809,2011.75906759825,-2.01726546688512,81.0616827369888,20.6074598526446,305.212446200376,696.309114521802,67.5009947253728,1949.60119355639,243.832704655838,90,6.26025528618119,54.9325422529635
494,693,163,4.11413401399264,2012.15033869447,0.581604227419033,88.3355166409877,18.5310055448416,266.890251022994,71.2824969930679,74.4548605894255,3003.75294491684,250.262394437151,0,6.89397327080557,86.0124270098611
495,694,956,2.57699739843279,2012.50414108424,-1.32018037389105,105.604954423325,21.930317064327,292.175064819392,545.141834991774,76.6638272401373,2462.97634532671,214.832138650315,90,7.5903501332282,56.20416382074
496,695,120,2.92790508776097,2012.54997651056,-0.341675771904,97.7403584126305,23.9617021480487,280.527319306035,237.36103548279,74.066128583821,2170.83247176416,223.855680868301,0,4.29585661766149,40.2377161847722
497,696,955,2.16206654053006,2012.5901710677,0.436999748408873,87.2446885464148,23.508582337203,300.890984981186,520.59930833417,77.6337198907761,2412.64503763109,203.995287072772,90,9.042909223466,67.2551809994649
498,697,259,1.79860525853498,2012.65204357534,-0.430917988984904,57.9497800545227,25.3902830373374,350.571319621344,696.921023622964,71.1422551124114,2816.04128103076,227.924477322423,0,7.04354372752082,55.6620702695111
499,698,494,4.21886866112397,2012.72881700988,-0.184963631483777,32.0192215581845,22.3677331004087,226.523008984972,79.5184382774566,77.359520829267,1948.11657335577,194.988374881101,0,7.14886753094555,57.6763377519706
500,699,577,2.25082210856984,2012.77141461779,-0.620106929428564,100.852237339501,21.3338044607728,267.167753022538,1142.30281512996,74.0961164757905,2083.62962775168,128.208167343831,90,7.67816015631582,58.6921887283224
501,700,548,3.29877577464727,2012.8224614849,0.910414768199247,108.923804587766,25.9653072443726,301.909976754188,1003.5549581187,71.9555569276747,1872.73933482534,359.052219789673,90,6.22433439667987,47.3851493085778
502,701,391,3.36084247651195,2012.87945172013,1.17755617746355,90.2255403240296,24.3737833312717,259.908897089985,589.664505554947,68.3145249764711,2793.78390140523,184.90872688294,0,6.54238004437517,46.2378863483155
503,702,250,2.9063831072381,2013.08305854576,0.754381395488747,108.013185102604,22.3706574044667,258.99190501573,32.8634545174559,71.1461352689486,3654.43435901371,298.092880267759,0,7.18130775185912,50.3484424928007
504,703,288,2.90323292737262,2013.10096744338,0.135892453930786,114.294480866281,21.9498344885731,213.654635623191,252.957779171733,76.8099499276004,3031.7343898901,277.279707712679,0,2.51170408804781,56.2709495523932
505,704,350,2.09701012840174,2013.20886200149,-0.938747713472904,62.7432719123258,23.9612333216862,248.849292705771,322.220632242421,71.7589087740552,2167.53302969147,250.822178008555,0,9.71802281305989,52.6981069667041
506,705,188,1.93858919592013,2013.24502621617,-1.73986260218606,134.860407420551,23.2838681485982,280.124801881067,342.660951542194,74.4049466076803,2156.6665909469,222.29940271439,0,6.99922181766275,58.9856431742854
507,706,633,2.70190974476437,2013.65619646381,0.0569556748279358,142.654124361502,20.6898321133651,343.066370204154,482.46434620939,72.3519392045819,3090.52451460951,180.548420825019,90,4.41073654157189,54.0463745228232
508,707,145,3.36008438871322,2014.30359529447,0.130498616365448,58.0547671258525,20.7742485025137,257.148028519796,581.856096505873,75.4820758015332,2628.15587909189,213.519778134637,0,7.42151930462171,60.0487783288203
509,708,62,4.41416119685704,2014.62331805313,-0.402328565505179,104.097858932163,20.7786343232078,227.51331059067,654.548803323962,77.0465882211044,2241.46361145778,281.270927847583,0,13.1990069942431,66.3630228720231
510,709,758,2.15940618968847,2014.64622915049,0.709398917648634,104.042877171456,24.1416532419941,296.632506515909,667.781435585839,74.7855784214721,2316.11670717237,219.179154624881,90,5.50320923620544,59.222918977618
511,710,79,2.95252638624795,2014.75524946944,0.699983936248167,99.7579909083023,20.2086361361128,297.14694776363,574.786073099323,69.9339583427704,2902.50915558568,244.035478370514,0,8.72543685815608,67.0117081237353
512,711,990,1.64623545364476,2014.77254694326,0.306274686165278,102.979905780349,21.0733666845879,271.490843138109,615.168126791037,79.1544689404443,2518.51608855949,232.42821365183,90,5.04850276430905,59.8377982031448
513,712,477,2.06864127085958,2014.79798089088,1.03946146371553,87.8421439621606,22.1789141860262,250.472074040498,554.58348915986,72.7475409787232,2160.57739352056,118.670840784078,0,0.571834871940708,36.6288778029654
514,713,625,2.98091717481418,2014.90001779319,-1.86061743822412,105.001867228092,24.6899787138258,361.699226956406,237.229143849467,71.9701811235274,1269.72820315767,280.994862373195,90,9.57879325816208,71.2345402484109
515,714,553,1.5385387007476,2015.07443489349,-0.115117552569239,113.481300811834,23.0132030271836,256.494268430795,154.822382390624,74.6090868658194,3139.94921380405,264.22169933119,90,8.61305447457073,62.1273309729657
516,715,694,2.15465463357525,2015.17904470495,-0.353860105445112,122.394948207229,24.6832872240298,271.398811908636,204.009880483633,71.5337099164803,2751.22805140589,198.742865176636,90,3.26897532345737,67.0388235935971
517,716,178,3.46482651576079,2015.26698432745,1.25057309360523,79.9945936527825,19.9194256214842,277.07562072513,458.556444905557,73.5556397062617,2430.1699340791,231.078258446234,0,5.87135826109727,73.1810274559537
518,717,879,2.43391053226713,2015.63738128364,0.128965312123392,95.6790903920723,23.0028431432368,247.733961398273,460.721125568633,74.5929092009372,2240.79992224953,236.868483175995,90,7.68373798811348,58.4700050663036
519,718,361,2.48800874546506,2015.67914617315,-0.221531110717809,124.554647445728,24.6555120079945,344.99199972884,330.399266359421,70.701845345602,2190.63160755679,244.3149964031,0,2.78607144375734,70.9227155625981
520,719,461,1.74788004028069,2015.68018109067,0.892963909340534,95.1134606375616,23.3498895545681,285.947768096988,223.250699277213,74.4438846604137,1866.39272603778,253.862326538594,0,1.5980442982068,55.4945423785201
521,720,352,3.28152020762714,2015.70476967067,-0.133791649310527,122.273222267883,20.6462835947285,364.872557744239,904.623337562256,66.5221750249878,2363.62122979416,213.67559875108,0,2.18377334040551,56.1397464611885
522,721,962,4.26612388690145,2016.19157727024,0.153055985779296,99.558218976371,20.2243927051429,250.536788020525,995.196277005482,71.9833633511899,2223.66444874009,190.597750541464,90,8.40343497638986,60.0053377695039
523,722,616,3.67544203736035,2016.36741533239,0.968110578595155,125.624491391506,18.8467161691362,255.732789654374,748.944290321179,72.5154763290017,2517.44877808285,212.266907687806,90,4.89755510697908,59.7291492947732
524,723,175,3.0599593719809,2016.6447225116,0.478605224653501,121.200632367709,23.4603477660241,243.702757629858,352.106017696507,76.7960999945531,2742.29996548183,249.371318128189,0,5.77350784476376,65.5225224046549
525,724,365,4.62088679026223,2017.04009425179,0.940590654069158,114.644485091859,23.7454951641051,252.147541311932,701.842768505111,80.0187775340126,2170.596710262,232.531076260056,0,7.25991062634658,53.4155992660379
526,725,81,4.45711998805819,2017.20441780194,0.7275682023783,99.675032793115,25.7224493200724,292.101684786064,300.260202408651,73.7828278686362,2546.35196236238,192.158907636717,0,4.76422910020487,70.4951579039806
527,726,860,3.17520319221276,2017.66841827367,-0.940576745082778,120.459241685457,18.8881797695845,221.623818839221,549.996191345387,71.5549911227018,2616.864265182,237.039086928859,90,4.31477389277212,51.9792371871237
528,727,23,1.85647616956086,2018.22033158733,0.291828990558151,135.401696554643,26.4355145955444,327.51037669861,150.961448500303,77.210761575252,2473.18719456744,123.34456143249,90,5.0,60.0
529,728,816,3.99079390669809,2018.23121254874,-0.0880951698282221,101.903835781668,21.1955266117183,227.56410440719,700.659836565025,73.5504330910946,2647.58805816724,239.096087030215,90,10.3873810802504,52.7616788817242
530,729,266,2.79355697898857,2018.9020135288,0.244260489782441,78.5999341067468,20.5592804915708,316.694669337175,821.8333118683,77.2485858630176,2753.35981757102,147.566245366194,0,7.40716586375238,62.806230138892
531,730,99,2.4034275396069,2018.95913118403,-2.21037921809906,59.1746537274616,22.5011172600363,318.192405375553,108.448229443837,69.1157624262968,2363.29454596808,222.307307195355,0,0.239660317801428,69.1533524116421
532,731,565,3.22843456631234,2019.04387831341,-0.503005235810047,88.4593076350649,20.5833086018273,276.711106832721,593.134892034337,78.5562237613096,2227.44732201784,272.671713611381,90,9.31528729810398,57.9605911380841
533,732,58,2.09774644082955,2019.06596565285,1.0340907635378,135.949276438419,21.4973031317718,362.877362326566,34.4889064368429,74.2967008623467,2860.2709609966,186.555661741722,0,6.2811496770177,72.2928799487037
534,733,183,2.83650965550795,2019.41852592769,0.617116826324057,124.302188063021,18.8413091448425,233.469291174411,463.601092786308,69.2830029006196,2890.61577595621,188.505716687111,0,5.47748090338238,64.2141653509152
535,734,109,3.15340427282992,2019.55215915915,0.980583225420914,146.035949340321,23.695911148696,295.731697731617,822.311633841746,70.6487527780502,2700.66534113303,194.238670283906,0,14.0513828180002,74.4690023081356
536,735,376,3.66699332484152,2019.57435109842,-0.524242512694391,108.053039947059,24.3171068998866,327.21918838958,443.686025626777,80.1142661321692,3320.95128123552,219.198882195134,0,7.30377553749766,52.9222581635899
537,736,80,2.90330482263953,2019.60113491693,-1.39846259255688,96.0452717071344,19.7153238418283,303.818771039945,1021.61009393758,77.9765608091946,1604.1445022462,241.318361361569,0,6.58117283915919,29.9490724287558
538,737,843,3.18997056591394,2019.70605519878,1.09733101558278,167.194047807929,18.4372706829185,346.658338681201,143.236947550481,67.6264155771523,1985.26450834822,199.399819027813,90,7.34365125486589,61.0016569216573
539,738,759,4.23084247654169,2019.88791131335,-0.803797312843508,113.258674886986,21.7641216713166,272.121045543257,792.581517052392,73.0440162952101,2015.35444168731,181.862150625257,90,3.88166985541232,70.9038994483201
540,739,976,3.10913018979637,2019.93979127149,0.351129152038715,125.654248775266,22.7880217449289,323.766317641924,585.456531900597,82.5257729935064,2715.95301118458,251.571333366706,90,4.21225742560157,71.9605416278832
541,740,721,1.56251366088928,2020.00552979946,2.75410507854721,59.4963160714663,16.7798200878742,221.332442675698,450.292989645284,67.8878815324255,2175.6453076161,90.4021624780545,90,5.16715343155913,49.1968006338502
542,741,830,2.04093057212972,2020.10838437051,-1.42412277452588,150.709762848465,24.2723000590216,296.99602372429,105.673016955801,75.233736657172,1961.47275853117,234.198350652624,90,6.0744202245476,48.8180818200647
543,742,309,3.11326711830532,2020.30990324856,-1.08080618503484,129.578767154229,20.7988489848298,306.088190072197,777.962700011417,69.8642613054702,2160.77772863401,290.986464479801,0,5.36413871409506,54.5814418343493
544,743,818,2.97045543021667,2020.42915972966,-1.0855331585779,181.82844779488,20.7282143796362,291.49939457676,223.650351948413,70.4378778594313,2839.52979897023,198.238029060902,90,6.75593498890675,58.5602707118874
545,744,403,3.06594713097652,2020.82833134671,0.559439402807568,88.6881266528076,24.8023792180936,292.716587967967,636.836531890629,69.4924331057342,1799.49332881488,205.62027658206,0,5.31533821657741,56.0041412503049
546,745,500,2.50404876653052,2020.94741118557,0.58564726442774,106.797330693359,23.1856366741444,266.090178096181,201.812342967734,78.399562411543,2799.67323295692,350.672127396363,0,7.26003012049845,57.0946413146331
547,746,101,2.33456601349081,2020.97647476027,0.828480313811261,109.505135228391,24.330904761094,266.258621859423,719.870002458961,68.1665339050387,3773.15194881526,264.835584427864,0,7.36359935585531,69.1723368317854
548,747,659,1.61341782968746,2021.01380107616,-0.137759278547925,151.884465372773,28.6201157898466,304.360421328596,791.442173983005,77.825235263882,1643.89314874982,74.0978656867135,90,10.9886216283426,43.848511703619
549,748,923,2.97894266428343,2021.14590904939,-1.99935047910402,120.317733829063,22.4716602176643,348.307447375555,397.320130633095,74.6930664686507,1857.01861347636,198.635644164876,90,8.43171825841888,52.6387961323832
550,749,632,3.13843846998454,2021.20026383657,0.44026434419769,90.4095504635772,24.3153360720041,325.176383656305,544.203244877878,73.1702322719272,2691.81189906928,258.998145741163,90,2.71304499833046,56.2796667049783
551,750,839,0.875457630981136,2021.35491833746,0.316960910701925,79.1994038906579,23.1123726390785,251.490126423913,6.77925525877907,72.0986154359617,2793.11536442343,143.908878645263,90,4.99414321868215,60.9035305674703
552,751,613,3.16574099017025,2021.39383074736,-1.53877410417324,107.334911991826,22.2307437560244,258.57404107182,293.8484744387,79.1787321246622,1694.48810028583,72.5308733761696,90,10.2050810237798,72.906770334215
553,752,308,3.73979370316203,2021.45422233417,0.20036457661178,70.5073486261179,25.0033807290151,278.597025887802,616.530480693881,75.682626555999,1143.21033409802,169.459749223526,0,1.26231024085104,46.2537409825976
554,753,153,2.77697872335031,2021.52757718817,0.399788569979216,107.029915367572,20.3880962124326,295.535487558401,318.878272097613,72.2051823872737,2498.54464949146,216.639016629297,0,6.78177129262326,43.3376523851467
555,754,321,1.19759561917438,2021.63589688545,0.810112795605536,143.278274297032,24.5256498546861,336.247048778822,752.252490839384,70.060483004587,2474.42026501962,197.826130017203,0,5.98335712594575,57.6279058128892
556,755,349,2.87156168284223,2021.75464110163,-0.199025003630396,109.246570629628,21.1325727597791,283.556816805519,534.460282689795,77.8256766375478,1823.25651189387,202.326146505946,0,10.7959972439963,70.7688162513754
557,756,118,2.16721723253188,2021.81098318314,-1.2860410707187,95.6416772725609,19.431257778407,258.370168527495,131.981649001476,73.3539309385746,2494.2142265088,284.183922179704,0,5.13632543022061,42.3230856221015
558,757,83,2.52710220131329,2021.85639528586,0.427620874186534,132.65352487722,22.4472819943523,255.190945494869,194.049749141959,72.2711830029007,3214.53480934595,220.557907868402,0,5.59261340518086,84.8408875377012
559,758,247,2.40424976702389,2021.89325277959,0.182326874817341,115.274103106944,21.1144404971722,304.761311679555,742.737567948851,68.9514178866204,2981.8446914375,190.34677319307,0,7.43810475236303,47.6266115554651
560,759,573,3.48750721524395,2023.28739617637,1.62580689525329,106.901560847748,23.9545486681988,232.52272509835,237.953725186195,76.1490677925166,1859.0291882789,201.588044412763,90,7.76505121845763,60.9858937134418
561,760,670,3.08523005317497,2023.65859437149,-0.394950890420722,115.174339360789,16.9938513315648,257.679669019268,75.5673648391876,69.0473991266904,2039.02223541079,246.267123852713,90,10.5968653499533,72.3713834977494
562,761,326,3.39100886985496,2023.78580353891,-0.0484563907552135,136.901365027076,21.6501376118453,327.402855611707,726.627740312375,72.509331889988,2305.24122524355,199.561589361432,0,10.1876723264122,57.6153269438305
563,762,562,3.88708036816043,2024.92707631143,1.05265826057692,141.799354991974,21.825161570904,330.644050791582,618.006876628746,73.607207633025,1934.62879556084,223.378891124753,90,5.00506706830069,70.6648784002311
564,763,707,3.67613707913089,2025.27510309466,1.16728852769638,114.707994280703,20.5543123089679,179.37439137039,432.658722871162,75.9997011027841,2429.38600921635,347.312718375739,90,7.06529510940438,51.1437657649381
565,764,509,4.14830105016612,2025.52234658439,-1.83923501248308,75.4344002947995,22.1474185929617,278.506808580487,343.627448413117,69.7003208884748,2504.33040802245,197.121394224253,0,8.91567874186398,53.4765154039898
566,765,417,1.74462520330633,2025.55136248145,-1.26959018231979,91.5120496328481,26.5960770485455,221.034881750539,184.287099220504,73.8624657117972,1901.4547244629,212.192244102215,0,8.66327507194488,37.932960995778
567,766,610,3.90053872437991,2025.60832223059,0.436012667096158,170.892293147785,25.281753452648,195.534573142492,638.025713245687,78.5008223303973,2187.82345318916,247.622707599909,90,5.30103977407029,55.0638575865023
568,767,673,2.16342946040918,2025.64822865458,0.0058039950754555,137.983837232079,21.1185247330352,246.473025828569,220.865844427449,71.7727896849631,2067.18600034917,265.096740452604,90,6.26006719859049,50.7350524560755
569,768,311,1.7127833946205,2025.82492461997,0.69466622894667,121.92185934737,21.346891575403,270.0827929094,682.208634800309,71.0102503327309,1891.00820443891,268.038681173805,0,6.18386311038271,35.8160737286857
570,769,559,2.6643326401536,2025.83246234274,-0.529978013944275,73.6273419298733,16.8485363244552,267.455946162101,835.009626417299,73.2192859277364,3168.33577132482,199.341326359198,90,7.2537870531823,54.7148136991583
571,770,582,2.22591378958012,2025.87174283251,-0.414173593526956,148.761127511382,18.7110751313659,204.729834488855,454.855549762638,72.7076776146948,1982.87824219069,185.939331752648,90,5.91335139334947,68.5773174563224
572,771,897,2.41516368359137,2026.07504464626,0.814272385685946,102.123869866952,21.9843060662347,296.337004523901,369.399483210628,71.5584394553224,2054.79681004521,145.752673547951,90,3.31085061034314,56.7701916774469
573,772,424,3.48542721065284,2026.11047511909,0.116635368492527,133.38820166888,26.1459942978905,304.525938733415,795.668948275168,72.4299759448882,2445.12450748331,143.64805919048,0,7.06882206039927,83.9572493713496
574,773,466,3.23621098216035,2026.60416448902,-0.595083376877309,129.22020413618,21.5130660302832,257.180951978776,11.674960740322,71.454455959253,1894.66376643627,184.492212116604,0,6.25652261876325,70.0390328937368
575,774,535,1.8163924870046,2026.96047242123,-0.863643245156859,72.2515905115615,21.5198687751717,245.858469286263,640.306626602222,69.5736250629241,2641.57196673216,251.319525765859,90,7.8632361533103,53.5512816719204
576,775,373,3.40015996504035,2028.45312939318,1.42416142741026,120.817855146376,24.8849988368813,288.396662497172,730.654568852884,76.982122468164,1750.37752190891,128.685781807293,0,9.32799679668364,82.9561574809238
577,776,148,2.01536258698916,2028.59629120578,-0.318250021206494,115.034794497194,23.7037771102794,293.849226566135,245.590610377704,80.2544525384952,1486.09479399993,185.83007757709,0,5.16734860553562,47.2647613528896
578,777,695,2.47563299745983,2028.89810345359,0.371751604989563,81.4231956329121,21.0571305299445,283.669263998787,172.547677170196,72.8596510465653,2906.52882917721,172.608357897295,90,6.7094067498661,52.366516217459
579,778,912,2.8070284795621,2029.29690574575,0.768964904291171,74.6906673018708,27.2925499178532,226.555875847303,547.516758711657,71.680993895486,2528.08223763937,220.732220147039,90,0.0376389366987437,59.1568434093274
580,782,0,1.85714285714285,2030.0,-0.0035926020424617,50.0,23.75,284.615384615384,210.0,70.0,3000.0,220.0,0,4.0,60.0
581,781,13,2.93478260869565,2030.0,-1.3261094896257,129.0,21.25,300.0,210.0,70.0,3000.0,220.0,0,10.0,47.0
582,780,2,2.77133105802047,2030.0,0.0395987785956513,111.86,22.2678571428571,284.615384615384,210.0,70.0,3000.0,220.0,0,5.0,57.0
583,779,1,1.85714285714285,2030.0,-0.0035926020424617,129.0,21.25,300.0,210.0,70.0,3000.0,220.0,0,5.0,47.0
584,783,703,2.85258751437478,2030.38862822153,-0.191646600743451,82.3270471781724,25.8893757440793,256.690267109608,253.914553990298,66.5983585301374,2337.95254740289,233.618017325142,90,12.4029378273199,64.5785517195739
585,784,436,2.89129631757982,2030.51018518455,0.860272985734532,54.3166718628184,25.3472843536702,319.968750693635,494.514149318516,73.7197025080166,3656.15836310544,328.96097864957,0,7.55229894647638,62.0416571968394
586,785,272,3.40593218752546,2030.60989530263,-0.733968292807986,134.871106135097,23.2624264065553,264.707699449647,811.258098376259,76.0996966125308,2868.71302843751,220.646295878605,0,5.57736283482202,56.8398849841741
587,786,305,3.26647267015795,2031.43589753946,1.09053297833938,72.98208745749,18.7015438451252,222.346499966602,44.3797832788067,71.3864464122226,2582.96778022371,191.693261756147,0,7.65318112649221,41.0029629598629
588,787,713,3.49587999429255,2031.8003083426,2.0856149036743,105.107136308275,20.2193682381564,292.471640863557,590.760719568205,79.8286463588437,2446.72477760374,274.013340820627,90,8.88455410213644,56.0155940073066
589,788,384,2.07699893235721,2032.74203739696,-0.0669365290550278,124.593964183872,25.2736024398921,320.232484714167,310.654767210158,74.0376365422439,3065.23632614075,172.5741060841,0,5.47184301048929,59.0288637431167
590,789,363,3.27295814697775,2033.50237117001,-0.355573006563185,91.0709593455733,21.4538700756198,260.824889295438,395.170693252719,78.9144811772976,2553.61583104903,223.887246173341,0,6.8185468163481,63.078186210612
591,790,413,1.75061251860973,2033.66407289222,-1.35611278158832,81.0174784106107,23.6932072059734,269.253574297601,960.917085027288,65.5533359100584,1817.64485441597,172.281971523916,0,6.10503457750648,27.891888320878
592,791,479,2.13255231786656,2033.68461482405,0.106385345276684,192.85170183308,20.0075238907704,360.874137276916,692.366085910204,70.0541909528727,1950.97329994249,306.093241976809,0,8.71704360896131,69.8000678944861
593,792,160,2.77237977813482,2033.82018991047,1.54261681735892,103.987718939202,24.6727463523621,323.305402321155,240.801078153945,78.7616276027646,2438.21968289253,170.77068976885,0,2.70982836860104,71.0266534611824
594,793,896,1.3047152445637,2033.8354769947,-1.30685728479972,58.2429326673307,22.1184285649849,250.897045989567,352.690478826283,71.860362502337,2823.01218854695,299.111906845669,90,8.58612044554976,57.3152473219534
595,794,933,1.80284338757673,2033.96882036943,-1.90587765843618,86.1914434857256,22.6837478853842,323.021018098,408.601382166842,74.5885562170015,2980.61155512504,286.203551986291,90,8.07703306297325,65.6222319016985
596,795,370,4.16082525447039,2034.31310876961,-0.539470809249755,102.180314821805,19.2774157125784,286.626050696831,785.987128538416,74.547289326555,2076.46008363946,223.457810094791,0,4.44665519481056,53.0492634148052
597,796,894,2.86254459848988,2035.52388501827,1.33740263529484,121.643830133234,24.1046296407089,256.717503912745,778.025363953563,69.2928470749195,2374.63881268407,157.93357561183,90,5.82032768134442,64.9730914181812
598,797,356,1.16574349779601,2035.60400650349,0.0527933817282392,103.806542341683,18.637128333089,307.629517436337,663.813298348567,68.784661378994,2563.17973873441,133.378710767948,0,7.4650669344695,41.2464520255753
599,798,281,2.01628506790436,2035.71892140682,-1.30113266857081,109.902671566086,22.8929738806749,196.323750649429,730.91550089764,73.513682770045,2325.04354621967,178.511006039259,0,4.76973280979378,61.964361798251
600,0,316,2.99512474715086,,0.714418881616852,81.4416200714837,19.7096151175554,317.816859121167,245.605827563664,74.8167634986518,3427.32510261044,215.742106367423,0,3.30415654551836,47.4878129180923
601,1,198,2.92927606116429,,0.582083556332761,103.351907368137,25.2823187525991,274.485906837734,111.649384537082,71.4252708677011,2811.33027842946,140.570782800763,0,8.90533259286219,78.9940943334049
602,2,575,3.30769660491548,,0.203314681215204,120.065258324514,23.8822512049759,305.43934256232,383.2618851515,68.9012827305045,2794.67729180011,378.756878829808,90,4.51995376315667,63.8388855044182
603,3,540,4.01821998901918,,-0.033181300024063,133.637841221547,24.0469722262631,258.434674274612,984.117013341638,74.0185359992374,2430.26446824445,203.088663065322,90,6.43519661412045,55.7704755407104
604,4,974,4.33827184219748,,-0.155336067898028,100.676846673366,21.022841042574,245.494031146506,479.713182920657,67.7568233159708,2303.70341830861,216.744240276655,90,7.81250581046611,62.7020419110965
